id,lat,lon,name,description
360336975,57.3274657,-2.3380410,Hoodles Play Barn,
360394587,54.7013305,-1.6082616,Jubilee Park,
360394590,54.7005282,-1.6055620,Dundas Street,
370098510,55.8571256,-3.1692208,Pentland View Crescent,
370192329,55.6513466,-2.2575542,Home Park,
370192330,55.6494212,-2.2562723,Leet Green,
370335919,55.6555591,-2.2601088,Hirsel View,
385221001,56.0334686,-3.3709802,Harbour Drive,Wheelchair: yes;
385231666,56.0307258,-3.3698883,Whites Quay,Wheelchair: yes;
389021619,54.8659907,-1.3632185,Hemlington Close,
389957553,54.8780463,-1.4815141,Herrington Country Park,
393339172,54.8051846,-1.6330888,Brookside,
394008626,56.0366440,-3.3517980,Inchview Gardens,11-MAY-09 19:51:54;Wheelchair: yes;
395633101,56.0401035,-3.3573204,Meadowfield,
395633530,56.0400132,-3.3557550,Meadowfield,
403799306,55.9790959,-3.1777187,Victoria Quay,
403834032,55.8474907,-4.1788949,Tollcross Park,
412143225,56.0395938,-3.3577297,Meadowfield,
413995360,56.4457946,-2.8738567,East Common Recreation Ground,
415143527,57.0682267,-4.8019458,Garry Bank,
415718891,57.1412927,-4.6863337,Abertarff Place,
415963635,55.8362193,-4.5034645,Ellerslie Street,
416457737,55.9694895,-3.6092548,Deanburn Park,
417657054,56.0436838,-3.3407411,Seton Place,Wheelchair: yes;
417687197,56.0611825,-2.7787085,Ware Road,
418875169,54.7871759,-1.5906237,Keenan House,
419027863,56.1164123,-3.1581325,Maria Street,
421722954,57.6049918,-5.3002178,Slioch Terrace,
425728396,57.4735463,-4.2100034,Walker Park,
425729304,57.5699115,-4.1767607,School Brae,
425729471,57.5663902,-4.1734390,Avoch Burn,
426961016,54.8185198,-1.7319889,Deneside,
430383227,56.4193564,-5.4705417,Dalriach Road,
432737432,57.5475627,-4.5423135,Achonochie Road,
444792314,55.6609156,-4.4423235,Kirkton Road,
448496431,55.9720435,-3.6078519,Preston Terrace,
451131734,55.1319058,-1.5159149,Grieve Street,
453270392,56.3247141,-4.3292542,The Village Shop,
457360529,58.1534629,-5.2404831,Lochinver play park,
457692287,58.1533795,-5.2478731,Kirk Road,
461995665,57.1545227,-7.3080548,Slighe Choinnich,
471122142,57.5030623,-4.2561847,Ferry Brae,
472109547,56.8259010,-5.0925413,Lochiel Road,
472477459,57.8139420,-4.0486317,St Duthus New Burial Ground,
473110394,56.8229676,-5.0994430,Camanachd Crescent,
473458367,57.4690982,-4.1969206,Drakies Avenue,
474364995,57.4547036,-4.1783426,Elmwood Avenue,
479504869,56.8457792,-5.0975414,Locheil Crescent,
482366777,56.3910474,-4.6177424,Station Road,
491639548,55.5633570,-3.6199708,Lamington Burn,
492731628,57.5651371,-4.0379160,West End Drive,
492750830,57.5660541,-4.0321328,Station Drive,
492833631,57.4877829,-4.1483661,Maclean Court,
492833680,57.4859257,-4.1477733,Fraser Court,
496009234,55.9164721,-3.2891925,Morvenside,
496034114,55.9143268,-3.2887376,Westburn Park,
496402181,55.9268944,-3.2370250,Meggetland View,
498851021,56.2110391,-2.7361558,fife coastal path,
500611510,56.0210505,-3.8245282,Carronvale Road,
500824943,57.4779750,-4.4656010,Maple Vale,
502175771,54.7152220,-1.5294580,School Street,
505215106,55.9287327,-3.2398909,Appin Lane,
508702744,55.0349093,-1.5014879,Park Grove,
508768329,55.0196451,-1.5289529,Rising Sun Country Park,
510788811,56.9717608,-2.2158707,Cowie Water,
510788922,56.9728695,-2.2170724,Edinburgh to Aberdeen Line,
511486050,55.9729982,-2.9497192,John Muir Way,
523422741,54.9760801,-3.5259583,Castle Wood,
526856658,55.0828151,-3.5949414,Marchfield Place,
529505708,55.9724048,-4.3312814,Mugdock Country Park,
529733448,54.8901427,-2.9228375,Bowman Street,
541142756,55.5962045,-4.4848826,Hurlford Road,
543815958,55.9865155,-3.4010545,Inchcolm Terrace,
552475466,54.6974950,-4.3618370,St. Ninian's Chapel,
552477013,54.8361830,-4.0449830,Silvercraigs Road,
552477024,54.9523090,-4.4189780,Visitor centre,
554250164,56.8914434,-4.8450718,Mulroy Terrace,
559465998,55.9809818,-3.2372591,West Granton Access Cycleway,
560793137,56.1925837,-3.9696738,Laighhills Public Park,
561072991,57.5407938,-4.3431637,Torewood Way,
561086321,57.4785691,-4.1946368,Ashton Crescent,
561086336,57.4803867,-4.1923138,Mackintosh Road,
561086338,57.4805374,-4.1921199,Raigmore Estate,
561086554,57.4779608,-4.1909152,Raigmore Estate,
561132091,57.4511400,-4.2483800,Holm Park,
561382323,55.5905294,-4.4837997,Whatriggs Road Playpark,
575992546,55.8045114,-4.2603003,Linn Park,
576771545,54.9067966,-2.9550346,Gleneagles Drive,
599013851,55.7914247,-4.3876983,Aurs Glen,
599210984,57.4481031,-4.2144425,Knocknagael,
602537739,56.7178817,-5.2290455,Inchree Play Area,
616426274,55.8786092,-4.3115074,Queensborough Gardens,
618653717,54.8046781,-1.5863217,Abbey Road Playing Field,
619466309,56.5954464,-3.3284870,Rattray school playground,
624347271,55.4812668,-4.6226553,Woodfield Crescent,
625973420,55.9761052,-4.5817600,Kelso Place,
631861441,54.7274287,-1.9584071,Front Street,
632559679,55.1323402,-1.6364998,The Grange,
639079218,55.5994311,-2.6972814,Main Street,
642197431,56.0040379,-4.5866775,Clairinish,
642197442,56.0031426,-4.5890325,Clairinish,
642655921,55.6637083,-3.9211463,Vere Terrace,
642993252,55.6719972,-3.9223452,Southfield Road,
655294285,54.8998186,-1.4828617,Splash Zone,
661064238,55.2028657,-6.2452795,Quay Road,
665391311,54.6005999,-1.2215769,RSPB Saltholme Main Pool,
665432678,55.1616789,-1.6077604,Morpeth Road Estate Play Area,
666072609,54.6212895,-1.2567349,Cowpen Bewley Woodland Park,
668606103,55.5471267,-2.8491575,Ettrick Road,
668606406,55.5487363,-2.8490276,Buccleuch Road,
669640520,54.6822042,-1.2973742,St Peters, Elwick,
676125135,54.7825246,-1.6284145,Bearpark Commnity Centre,
690017812,55.8081251,-4.3852908,Dunterlie Playground,
690020711,55.7966010,-4.3960406,Carnock Crescent Playground,
690020712,55.7952780,-4.3854979,Aurs Dr Playground,
690020713,55.7919140,-4.3806681,Newton Avenue Playground,
690021210,55.7987863,-4.4001811,McDiarmid Park Playground,
690023742,55.7947824,-4.4078170,Lochlibo Cres Playground,
691475154,55.9687383,-3.5981725,Laverock Park,
691475172,55.9703994,-3.5970869,Friars Way,
691734580,54.8077429,-1.6372132,Acorn Croft,
692154591,55.8436072,-3.1953153,Glencorse Park,
693619164,54.7259373,-1.5174892,Park Avenue,
693878833,55.6057254,-4.6859196,Magnum Leisure Centre,
695651277,55.5502075,-2.8305726,Scott Crescent,
697094652,55.6238024,-4.4821593,Kilmarnock Water,
698638382,57.5827587,-4.1275808,East Watergate,
705282500,54.8117280,-1.6296343,Rose Lea,
708152095,55.0656961,-1.5044548,Seaton Crescent,
708604165,55.9452524,-4.5496346,Alclutha Avenue,
708821661,54.9071360,-5.0327194,Agnew Park,
708852573,56.4126737,-3.4666572,Ritchie Place,
710244427,55.9038015,-4.1104495,Lanrig Road,
736827434,54.6554375,-3.3621224,Caldecote Avenue,
736827495,54.6565709,-3.3654316,River Cocker,
745807143,54.9014723,-1.3785353,Mowbray Park,
746873996,55.9706562,-3.2477478,West Pilton Park,
748503578,55.4606251,-4.6410664,Ayr Beach Park,With: swing ;
751104062,55.5906076,-4.4837772,Whatriggs Road Playpark,With: swing ;
751993741,55.6041085,-4.5015307,Howard Park Playpark,With: swing ;
761255904,54.7292157,-1.8897023,Mill Race,
773280898,57.5236307,-4.4699543,Heather Court,
778110659,55.6753441,-5.7424515,Gigha Gallery,
791675028,54.6965812,-1.6822399,Garden Street,
793489291,54.7091861,-1.2422555,Baker Close,
795814785,55.8606563,-5.0884629,Marine Road,
795814851,55.8003971,-5.0266363,Mount Stuart Road,
795828032,55.8615411,-3.7530313,Hawthorn Drive,
799237940,55.9475652,-3.2673502,Heck cattle,
799442104,55.9449964,-3.2681987,Sky Trail,
820066363,54.6607936,-1.5524351,The Pentlands,
820841871,55.8323872,-4.4672875,Helmsdale Drive,
820859774,55.8291207,-4.4642722,Brediland Road,
824202808,55.6863596,-1.9336197,South Lawn,
828583614,54.9741219,-1.6671762,Dorcas Avenue,
828744442,54.9691174,-1.6683750,Hodgkin Park,
833160831,54.9729616,-2.0168594,Main Street,
836426816,55.8229348,-4.4324268,Glenburn Crescent,
839192450,54.6844070,-1.2393896,Ward Jackson Park,
842211081,55.5674019,-2.7088681,Commonside,
858308499,57.1533689,-2.1346665,Royal Aberdeen Childrens' Hospital,
860034296,54.8072776,-4.9610602,Luce Bay View,
860034365,54.6902614,-4.8933717,Mill Street,
864848123,55.8883047,-4.2254197,Springburn Park,
871118582,55.8720496,-3.0957496,Laird Terrace,
882634226,55.9066356,-3.1392592,Hyvot Loan,
884238540,55.9558611,-2.8039114,St Laurence House Burn,
893202117,54.7223396,-1.5650011,West Street,
905877488,56.3345861,-2.7869067,Woodburn Park,
909296913,54.6607361,-1.1890761,Seaton Carew Park,
919158273,55.1707689,-1.5953954,Wansbeck Riverside Park,
971050558,55.3218157,-4.3955576,Carsphairn Road,
973558879,56.0383327,-3.4145808,Parkside Street,
976504863,55.8187190,-4.2741476,Muirskeith  Road,
1002847000,54.6407200,-5.5384135,Cannyreagh Road,
1002847005,54.6366499,-5.5296038,,
1069957528,54.9751272,-1.7602623,Ferndene Park,
1070737470,54.9739481,-1.7604544,Ferndene Park,
1080382238,56.0589669,-3.4665515,Liggar's Place,
1094598894,55.9578856,-3.2692427,Playground,
1100692803,57.0090635,-5.8205671,Loch Nevis Terrace,
1121599105,58.4998877,-6.2620049,Eoropie Dune play park,
1130257160,57.4727337,-4.2672846,Brudes Hill,
1144415900,54.7563407,-1.3270017,Harrison Close,
1145879257,54.7694416,-1.3232359,Yoden Crescent,
1149020283,54.7605225,-1.3525248,,
1150784611,57.4492191,-2.7809898,Yule Square,
1165956160,57.5159478,-4.4677302,Broomhill Road,
1177594487,56.5929086,-3.3365194,Mill Street,
1210992683,54.8632880,-1.7038556,South Field Court,
1223558927,57.9040163,-5.1634696,Vyner Place,
1231392982,54.5970615,-5.7058095,Glenford Park,
1233812480,54.8233159,-1.4800293,Quarry House Lane,
1240666650,54.9967148,-1.7950951,Hexham Road,
1250296146,55.9912736,-3.4098913,Walker Drive,
1251660306,56.1061350,-3.9424735,Beechwood Park,
1254608173,57.5117143,-4.4503105,Muir Of Ord Skate and Bike Park,
1255817925,54.6749433,-1.4905245,,
1262076164,54.6007096,-5.6995021,Cedar Drive,
1262516365,54.9604753,-1.6084401,Windmill Hills Park,
1262516373,54.9574353,-1.6122756,Windmill Way,
1269156830,54.6603427,-2.7557701,Castle Park,
1276250580,56.1206340,-3.1383952,Ravenscraig Park,
1278090314,55.8164257,-4.2832554,Newlands Park,
1280543207,54.7728334,-3.4303570,Main Street,
1298856960,55.8238776,-4.4628096,Durrockstock play park,
1309588726,57.5159224,-4.4566137,Playground,
1312720465,55.8589031,-4.4343296,Osprey Private Playpark,
1312924598,57.5891377,-3.8726293,The Links,
1313038295,57.5884479,-3.8764948,West Links,
1313274858,55.8528509,-4.4050371,Arkleston Drive,
1313939222,57.5157935,-1.8013428,Ugiebank Place,
1313977465,57.4955603,-1.8045458,Meethill Road,
1313991353,57.1299921,-2.0998667,Duthie Park,
1315433584,55.8332203,-4.4881392,Lomond Gardens,
1317023994,57.1547882,-2.1203019,Westburn Park,
1318942166,55.6677537,-3.7543772,Lanark Loch Park,
1319856797,55.4865774,-1.6257941,Dunstan Hill Caravan Site,
1320138721,55.8711349,-4.3178175,Meadow Road,
1321333374,55.8473049,-4.3994829,Barshaw Park,
1323608606,55.6686248,-3.7542054,Lanark Loch Park,
1328382867,55.5872321,-4.4969047,Knowehead Road,Wheelchair: limited;
1329319289,55.6323392,-4.4954776,Eday Crescent,
1329340731,55.6331105,-4.4971866,Bernera Place,
1329346663,55.6279348,-4.4939709,Thorn Terrace,
1329449424,55.8117131,-4.5536477,Midton Road,
1329449437,55.8095820,-4.5635719,Earlshill Drive,
1329491328,55.8282538,-4.5327556,Longmeadow,
1330598078,55.9047625,-4.4929888,Balmoral Drive,
1330706039,55.8941219,-4.4538614,Turnyland Meadows,
1332200169,55.9103780,-4.4627661,Barhill Road,
1334563069,55.9328131,-4.6494069,,
1336851586,56.9692939,-2.2124547,,
1338135939,57.4523119,-4.1682963,Balvonie Street,
1341009268,55.4281771,-4.6189272,Doonvale Place,
1343844903,55.8587721,-4.0419176,Parkour Coatbridge,
1348743348,55.9946915,-2.7177940,National Museum of Flight,
1349313139,55.8975546,-4.0536895,Glenboig Park,Wheelchair: yes;
1352365855,55.8309166,-4.4268267,Brodie Park,
1354931992,57.2043387,-3.8228405,Slochd Court,
1356466953,54.6666633,-2.7420339,Pennine Way,
1357641971,54.9162421,-1.9095202,The Highland Cattle Centre,
1363450313,56.9653802,-2.2366655,Malcolm's Mount West,
1364722994,54.6627428,-2.7314949,Frenchfield Way,
1373822233,55.0043657,-1.5454362,Station Road Playground,
1383356536,55.0744321,-3.0070476,Briery Square,
1386189564,56.3953749,-3.4831004,Almond View,
1391364954,55.1362532,-1.5832238,Cyclo-Cross track,
1401558191,54.9356849,-3.9288836,Lochside Caravan and Camping Site,
1414762230,55.9380800,-3.1873830,Sciennes Primary School,
1433755775,55.5881658,-3.5490499,Shawhill Terrace,
1435304771,55.9402673,-4.0436003,Kestrel Place,
1436787471,54.8238882,-1.4410748,Hetton Lyons Play Park,
1443271696,57.3343305,-3.6044445,Castle Road,
1446235718,57.1291348,-2.8584574,Cromar Cottages,
1446344134,57.1290096,-2.8632907,Duncan Road,
1454295477,54.8678535,-3.3875471,Solway Street,
1456334157,55.8306201,-3.2419899,Ravendean Gardens,
1457313171,56.3419094,-3.4088135,Kilgraston Terrace,
1460271277,56.2006569,-3.3161637,Playground,
1461899368,57.0308280,-2.1480215,Greystone Place,
1463009436,54.6899973,-4.8934182,Shaw Lane,
1471054910,54.8693914,-1.6075809,,
1471933340,54.9349180,-1.7866656,Spen Road,
1481619174,54.8850971,-1.6037856,The Oval,
1483964690,54.9023295,-1.6204551,Laburnum Crescent,
1491305755,55.6067349,-2.4354006,High Croft,
1495507028,55.8639904,-4.2781599,Dover Street,
1495549944,55.9864359,-3.8000852,Glengarry Crescent,
1504529020,54.9950433,-3.0664502,Annan Road,
1505233345,56.5349368,-3.4710521,Broompark Terrace,
1552037397,54.6779394,-1.2277892,Burn Valley,
1552048855,54.6765091,-1.1972938,Coronation Drive,
1552064685,54.6711522,-1.1921332,Warrior Drive,
1556315576,55.2920503,-7.1457265,,
1560699421,57.0702390,-4.1017480,Highland Folk Museum,
1572799442,55.8711549,-4.2184359,Glenconner Park,
1572856927,55.8782067,-4.2284922,Glasgow Club Petershill,
1573092757,57.3425457,-2.6102190,Old Kirk of St Drostan,
1579635111,56.6247663,-6.0665288,Western Road,
1583383394,54.9723199,-1.8662124,Ovingham,
1585794991,60.0026989,-1.2343496,Sandwick Play Park and Cycle Track,
1585798508,54.7381308,-6.0371070,Six Mile Water,
1587385962,54.9078827,-6.6651663,Drumcroone Road,
1600534354,55.9815283,-3.5789828,Dovecot Park,
1631191708,54.5907609,-5.6993778,Dairy Hall,
1639637804,55.8925994,-4.1957748,Wallacewell Primary School,
1640566506,55.9012565,-4.1070010,Playground,
1641628211,55.9670031,-2.9633919,South Lorimer Place,
1641628216,55.9729385,-2.9506574,John Muir Way,
1641628240,55.9671652,-2.9636366,South Lorimer Place,
1641643476,55.9698126,-2.9505269,Cockenzie & Port Seton Community Centre,
1641643481,55.9680669,-2.9528551,Chestnut Grove,
1641643497,55.9686373,-2.9480955,Laburnum Avenue,
1641643508,55.9694989,-2.9400610,Long Craigs,
1641643511,55.9697466,-2.9513531,Cockenzie & Port Seton Community Centre,
1657953731,55.6672159,-3.7520311,Lanark Loch Park,
1658107848,55.6667758,-3.7745853,Bankhead Terrace,
1658127808,55.6617940,-3.7787556,Ponclair Burn,
1673200136,54.6194081,-5.9398886,Cavehill Road,
1678720816,56.1935371,-3.9515074,Ochiltree,
1678720819,56.1983780,-3.9521967,Kippendavie Avenue,
1679924994,55.7814904,-4.4271956,Kirkton Road,
1679925008,55.7855114,-4.4206134,Kirktonfield Road,
1679930838,55.7823833,-4.4335149,Holehouse Terrace,
1679930840,55.7823592,-4.4335095,Holehouse Terrace,
1681814877,57.4260137,-2.2395285,Methlick F.C. ,
1684107419,54.9686670,-2.4716912,Haltwhistle Fire Station,
1684107475,54.9735505,-2.4643581,Comb Hill Road,
1684107483,54.9731194,-2.4638699,Beech Grove,
1684108028,54.9737629,-2.4572744,Willia Road,
1690683479,55.8464065,-4.1993269,Belvidere Avenue,
1694677727,56.0787819,-3.4796000,Bracklinn Brae,
1698440683,55.8084445,-4.2783546,,
1700034274,55.8804824,-4.1176620,Gartloch Road,
1700944319,56.0849408,-3.4616786,Leadburn Avenue,
1701159848,55.8280669,-4.3967284,Alloway Avenue,
1702716512,55.8280780,-4.4044851,Glenarklet Drive,
1705894960,55.8536623,-4.2156989,Newfield Close,
1707034259,54.9199627,-1.9313153,Wheelbirks Farm,Access: customer;
1710579278,57.1026590,-2.0829416,Catto Park,
1710662487,54.5909178,-1.3925314,Carlton Village Playing Field,
1711662855,54.9458683,-1.9145283,Kate's Plain,
1712548988,55.8258283,-4.3964969,Dykebar Hospital,
1716431839,54.8662875,-4.4392555,Harbour Road,
1721658871,55.8392296,-4.4252075,Stevenson Street,
1721658886,55.8395784,-4.4263255,Robertson's Gait,
1721723636,55.8425106,-4.4471349,Ferguslie Gardens,
1741554822,55.8516977,-4.2152333,Overtown Place,
1745886966,57.2621762,-2.1868962,Pinkie Road,
1749613552,54.6551571,-2.7469094,Wetheriggs Lane Childrens' Play Area,
1750947173,54.8103189,-2.4352902,Nenthead Road,
1764301278,57.0684532,-4.1074900,Main Street,
1773568575,55.6315246,-6.1897058,Ramsay Hall,
1787056154,54.6366447,-2.6515547,,
1788919045,55.7557913,-4.9146313,Marine Parade,
1799679393,55.8972045,-3.5255350,Peel Path,
1799734060,56.5691256,-4.0252460,Ballinlaggan,
1806180161,54.8022108,-7.5853997,CPI Centre,
1813111111,54.8020251,-2.2202416,East Allen,
1833336393,55.9077426,-4.3603123,Belsyde Avenue,
1841044158,54.9855803,-1.4850781,New Tyne Tunnel,
1847576782,57.4840951,-4.4655013,Braeview Park,
1851659105,55.9294144,-4.1222052,Blairhill Avenue,
1852981215,57.8117153,-4.0527322,Rose Garden,
1852981216,57.7152397,-3.2920590,Lossiemouth Playing Fields,
1853051513,55.8711260,-4.2346445,Hartfield Heights,
1858304614,57.7216715,-3.2796012,Station Park,
1864254778,56.4685204,-2.8603589,Orchar Park,
1864454978,56.6827499,-5.1064391,Lorn Drive,
1870478215,57.5833609,-4.5462790,Ord Terrace,
1871964932,55.9654380,-3.7536950,playground,
1875881068,57.6926068,-2.8126233,Logie Drive,
1880543331,57.8787239,-4.0172676,Royal Dornoch Golf Club,
1880546473,57.9878999,-4.1522067,Murray Place,
1880567011,57.6958319,-4.2580494,Crawl Park,
1880567013,57.6969582,-4.2729844,,
1882483115,55.8563091,-5.0644708,Ardbeg Play Park,
1888058566,55.9121245,-2.8848843,Bowling Green,
1888791949,55.9102720,-2.8901234,Pencaitland Primary School,
1888824018,55.9066217,-2.8971027,Huntlaw Road,
1891801009,55.9588622,-2.6418845,Modwena,
1902737560,56.4241042,-3.4384091,Scone Palace,
1904024686,55.8533414,-2.1933645,riverside project,
1906678047,58.8247937,-2.9582530,Back Road,
1925835758,57.0572409,-5.9106181,Dail Conaisg,
1933832949,56.4214347,-3.4044304,Scone Park,
1939425972,54.5990767,-7.2780687,McClay Park,
1940135121,55.8792118,-4.1774340,Hogganfield Park,
1952851067,54.8418021,-1.3648723,Station Road,
1957242595,54.8345407,-1.3453936,Dene Road,
1958895451,54.8831560,-1.4096024,,
1960292909,57.1201325,-2.1821384,Kirk Terrace,
1961382431,54.8366069,-1.3666211,Evesham Road,
1961390990,54.8391278,-1.3338231,Hawthorn Square,
1967317055,57.5054418,-4.4555800,The Cairns,
1969413697,56.1197637,-3.7964159,Kings Court,
1970875170,56.0812513,-3.9247261,Pirnhall Inn,
1972349700,55.8765871,-3.1096543,Park Road,
1972349777,55.8769573,-3.1101750,Bonnyrigg Bowling Club,
1989710112,55.8512741,-4.1016595,Bredisholm Road,
1989710113,55.8516475,-4.1067772,Main Street,
2012234703,56.1380619,-3.9212542,Alloa Road,
2018175513,57.5163104,-4.4608269,Station View,
2020085392,57.1080722,-2.6249409,Torphins Park,
2050731797,56.6740418,-3.0082569,The Den,
2058518771,55.9768016,-3.6043019,Linlithgow Loch,
2062753082,55.9575148,-4.8268727,Albert Road Play Area,
2073769927,54.9624360,-1.4658992,Perth Green,
2074345280,55.0795661,-3.6351819,Alloway Road,
2080016418,54.9076042,-2.9386749,Clark's Field,
2087725268,55.7129506,-4.5340596,Brilliant Playground,
2101245204,55.1302022,-1.6990086,Whitehouse Farm Centre,
2101260774,55.1308524,-1.7001190,Water Slide & Bouncy Castle,
2139431436,54.7759603,-1.5672329,Wear,
2144761142,57.3849452,-4.4289043,,
2146814231,55.9975770,-3.8259405,Machrie Court,
2146814463,55.9968570,-3.8196266,Tamfourhill Open Space,
2146875476,55.9976101,-3.8261419,Machrie Court,
2147998972,54.8146549,-1.3765473,Dalton Park,
2153527826,56.0534610,-2.7058056,Recreation Park,
2158855993,54.6595903,-2.7389328,Pategill Playing Field,
2165106398,56.4590978,-3.1095434,Helen McGregor Park,
2169660804,56.3872435,-3.4468553,Darnhall Crescent,
2177622249,56.4465401,-3.1678125,Inchture Primary School's Playground ,
2183406748,55.8672144,-4.2974230,Yorkhill Park,
2187662255,56.3716274,-5.4785781,Ash 5,
2187662481,56.3781676,-5.4770419,The Barn,
2195813872,55.2991299,-1.7078161,Recreation Lane,
2198246132,54.9123113,-1.5291760,Albany Park,
2203368671,56.4587790,-3.0579742,Memorial Park,
2209977723,55.0304297,-1.9501373,Go Ape,
2210540475,57.0212915,-2.6314734,Farquharson Park,
2235055414,55.8554621,-4.5819917,Pow Burn,
2245514124,54.9178323,-1.7321445,,
2245514275,54.9143712,-1.7285020,Low Ropes,
2247323074,54.6804295,-5.8840212,Shore Road,
2266354929,55.8671093,-4.2622748,Garnethill Park,
2291957111,55.0009357,-1.4972673,Denbigh Avenue,
2293146588,57.3374482,-4.5827769,Sraid-na-Firinn,
2305719135,55.9931160,-2.5109729,James Court,
2306042424,55.1071778,-6.4202068,Main Street,
2308876345,57.6948599,-4.2567939,Far North Line,
2314092606,55.9102080,-2.9419792,Meadowbank Road,
2314559234,57.2275194,-2.5235353,St Andrews,
2323718038,57.7315305,-4.2801041,Ardross Primary School,
2326348592,55.9019874,-3.6186103,Kirkton Public Park,
2327299122,56.0133054,-4.5881384,John Muir Way,
2327299129,56.0132749,-4.5887205,John Muir Way,
2343897545,56.4639350,-2.8696420,Castle Green,
2344901295,56.4983900,-2.7104630,Sandy Sensations Play and Water Play Area,
2344923513,56.4844540,-2.8444610,Lawers Drive,
2344923919,56.4864350,-2.8380210,James Cowie Close,
2351970538,54.6624302,-2.7525872,Two Lions Square,
2378989556,55.9522816,-3.1184578,Rosefield Park,
2383320119,57.6969287,-2.0089716,Denmark Street,
2383572037,57.2489247,-2.0541145,Eigie Crescent,
2383572050,57.2490002,-2.0554234,Eigie Crescent,
2383572068,57.2522910,-2.0604553,Whitehorse Pend,
2383572225,57.2534343,-2.0411863,,
2387003866,55.9483620,-3.3110752,Burnbrae Drive,
2387003893,55.9470715,-3.3093221,Burnbrae Avenue,
2388079886,57.1588901,-2.1041524,Froghall Place,
2391777642,54.9705474,-1.6268963,Summerhill Park,
2394352986,55.9335532,-3.8364550,The Rumlie,
2394352987,55.9359931,-3.8391855,Bank Street,
2395571515,56.5180358,-5.3446163,Otter Creek,
2401972533,56.0622454,-3.8736646,Plean Primary School,With: slide ;
2405630588,56.0619567,-3.3938063,Lorn Place,
2405630799,56.0625736,-3.4057905,Duloch Park,
2405630896,56.0585573,-3.3947451,Dornoch Place,
2405630897,56.0672873,-3.4086872,Duloch Park,
2405630928,56.0607018,-3.3993800,Tirran Drive,
2407130851,54.8248666,-1.3669198,Dene Road,
2420018753,54.9805229,-3.3312188,Lake View Terrace,
2431328889,55.9195836,-4.4385434,Melbourne Avenue,
2431540607,56.0137008,-3.4013039,North Queensferry Community Centre,
2449335667,55.4268189,-4.6201796,Doonvale Drive,
2455357952,55.8791859,-4.2550674,Jurassic Softplay,
2466427176,57.4707307,-3.2291133,River Spey,
2479260046,56.4066516,-3.4575198,Fairfield Avenue,
2495126349,54.9607324,-1.8422327,Waterworld Play Area,
2517726838,55.9372458,-4.1769945,Adamslie Drive,
2575593834,54.6494025,-5.7100904,Ballykillaire Playground,
2578137459,55.9772122,-3.2982764,Cramond Glebe Gardens,
2581092022,57.1567938,-2.3067674,Broadshade Road,
2589353220,55.9765050,-3.1721349,Commercial Quay,
2615646257,56.7232917,-3.5060082, Ardle,
2618972568,57.4250606,-4.1290653,Daviot Primary School,
2631496351,55.9427771,-3.2257699,Duff Street,
