33143443,51.2076343,-0.7893490,Morley Road,
33248234,54.0741745,-1.9954487,Moor Lane,
33409696,52.1294619,0.0378020,Under 5's Playground,
33409699,52.1297823,0.0411235,Challis Green,
33477257,50.8374717,-0.1125216,Sycamore Court,
33477723,50.8388513,-0.1055615,Meadowview Road,
33539759,54.1195875,-2.3910742,Church Lane,
33575059,50.8498264,-0.1055182,Moulsecoomb Wild Park,
33731663,52.7630971,-1.2503412,Garendon Park,
34042682,51.8542319,-1.3601024,Old Woodstock Playground,
34093700,52.1282826,0.1724567,Edinburgh Avenue,
34957164,52.0947045,0.0065143,Bell Close,
34957203,52.0803512,0.0217131,Clear Crescent,
35362062,50.9047900,-1.0061401,Deep Dell,
36418097,52.1224178,0.1667001,Mill Lane,
36418125,52.1261155,0.1792193,The Green Road,
36418219,52.1124876,0.1812337,Brewery Road,
40809837,52.1124577,0.1533913,Mill Lane,
41036457,52.0927186,0.1547194,Petersfield Road,
42231760,53.7509015,-2.4539779,Hereford Road,
46969903,50.9237550,-3.3792250,Cornlands,
48779792,52.7819862,-1.2436545,Durrell Close,
49934937,50.8662308,-0.1323664,Ladies Mile Local Nature Reserve,
50115728,50.9895454,-3.4889284,Barnhay,
50741204,52.5802668,-1.8962700,Blackwood Park Play Area,
52571956,51.1716862,-4.2032368,Woolacombe Play Area,
52735512,51.5392979,-0.0751295,Arbutus Street,
52755497,51.5416942,-0.0732509,Mulberry Road,
55508405,52.0682568,0.4757092,Water Lane,
60001413,52.2579702,0.0012302,The Green,
60001448,52.2517951,0.0241219,Appletrees,
60157513,54.6726494,-1.2345443,Chaucer Avenue,
60157945,54.6775143,-1.2209032,Burn Valley,
60157946,54.6841870,-1.2395592,Ward Jackson Park,
60165950,53.3394481,-1.9833837,Buxton Road,
60165952,53.3331060,-1.9879641,Jodrell Road,
60834199,53.1653088,-0.5365811,Mere Road,
60851215,52.1892742,0.0230542,Comberton Recreation Ground,
60851275,52.1527639,0.0255023,High Street,
60851488,52.1603283,-0.0008101,Harlton Road,
60851591,52.1753724,-0.0354448,Cranes Lane (formerly Wildmans Lane),
60851681,52.1849123,-0.0144050,High Street,
67266145,52.5472671,-1.9010883,Sixth Form Centre,
75549593,54.7707849,-1.5721287,Appleby Rooms,
81448378,52.0287024,0.0794187,Hall Lane,
82029306,52.0793379,-1.2691724,Stanwell Drive,
82787731,50.8614734,-0.1152159,Wolseley Road,
84879902,51.7173609,-0.6060246,Nashleigh Hill,
84880296,51.7104044,-0.5949406,Codmore Crescent,
84888197,51.7052981,-0.6166837,Guide Hut,
87237468,50.8270157,-0.1955016,Wish Road,
90363216,52.5635042,-0.3071742,Nene Park,
90615699,50.8218118,-0.1535190,King's Road,
90656797,50.8168515,-0.1216928,Peterpan Playground,
95669180,52.6257781,-1.0786783,Evington Park,
100076279,51.5526421,-1.8349579,Bloomsbury Park,
105628690,51.2616218,-0.5941400,Tarragon Drive,
109785364,50.6893072,-2.3391149,The Lakes,
111497994,52.1897205,-0.0690390,Riddy Lane,
111498158,52.2052212,-0.0946457,Caxon Vllage Hall,
111899543,53.2136836,-4.1465803,Trehwfa,
114308122,51.5647154,-0.1240496,Cornwallis Square,
124415962,52.1315218,-0.0156789,Orwell Recreation Ground,
130255543,52.2687897,-0.0093242,Cambridge Services (A14 westbound),
132478863,51.2570069,-0.5704162,Waterside Road,
145910038,52.6216520,-1.9155262,Coppy Hall Play Area,
148189705,52.3141342,0.0110452,Over Community Centre,
148189940,52.3142584,0.0196258,Cox's End,
148198249,52.3167384,0.0568027,Willingham,
157199006,52.3425493,1.0080355,Chapel Lane,
178736200,52.6549254,-1.0688516,Kestrel Lane,
185531192,51.3918713,0.5542105,Cleveland Road,
190280591,51.3770299,0.5555807,Gillingham Park,
191988433,50.9308392,-2.2960157,Alder Close,
194220874,54.4454795,-3.5139128,Braystones Road,
203630166,51.5163983,-0.0400153,White Horse Open Space,
203821181,52.2985607,-0.0639198,Lancelot Way,
206200890,51.0567296,-1.3390469,Thurmond Crescent,
206296399,51.7638021,-1.1889310,Ormerod School,
207337355,51.4821434,-0.2959614,Treehouse Towers,
207375870,51.3603831,-1.1458154,Kestrels Mead,
207518962,51.3568606,-1.1363890,Lowes Corner Play Area,
211092370,51.8114415,-0.3557245,Harpenden Common,
211215466,53.7824702,-0.6408326,Church Street,
218898078,52.2528759,-0.1200842,Ermine Street North,
224394100,51.3522727,-1.1340594,West Street,
224700278,53.3922356,-1.4601374,Stockton Close,
232390188,52.5391030,-1.9110337,Turnberry Woods Play Area,
237042937,52.0945557,0.1227388,Former RAF Duxford (Museum),
237689776,51.2076100,-2.6437276,Wells Recreation Ground,
237895286,51.2414092,-1.1087808,Holst Close,
240357543,51.8073758,-1.3116718,Stoutsfield Close,
240762673,51.4031050,-1.3194887,Victoria Park,
242587407,52.2476863,0.3925034,Adastral Close,
242588194,52.2640281,0.3851405,Waterloo Close,
243023657,53.7535642,-0.3577106,Middleton Street,
243067114,51.2439445,-1.1082660,Mozart Close,
243067116,51.2438518,-1.1079563,Mozart Close,
243071921,51.2432937,-1.1105168,Brighton Hill Park,
243355196,51.6064727,-1.2304189,Fleet Way,
243556869,51.3548537,-1.1201289,Heath Road,
243755849,51.4663421,-0.0032006,St Joseph's Vale,
244007812,52.7653371,-1.3060616,Sandringham Rise,
244210701,51.2400714,-1.1067621,Hatch Warren Park,
245310888,51.2651230,-0.5708812,White House Lane,
245340088,51.2536493,-0.5704194,Parsons Green,
245563804,52.4767666,-1.9228561,St Johns Play Area,
246209351,51.2424157,-1.1234049,Bernstein Road (A) Play Area,
246472858,53.2596929,-2.4901299,Verdin Street,
246521369,52.2481731,0.4022994,Skeaping Close,
246522056,52.2444104,0.3983653,Churchill Court,
246524683,52.2532364,0.4007863,Greville Starkey Avenue,
246524766,52.2633441,0.3934592,Persimmon Walk,
246846449,53.2736219,-2.4602976,Townshend Road,
247074808,51.4616190,0.0202936,Richmount Gardens,
247368119,52.2529016,-0.1244527,Malory Place,
247368120,52.2511976,-0.1229080,Docwra Road,
247461797,51.2112085,-2.6610171,Besley Court,
247906984,53.1976162,-2.5495352,The Fairways,
247931703,53.1976696,-2.5300175,Hawkshead Way,
248080593,51.2887561,-2.4389366,Lillington Road,
248229987,51.5648389,-0.1373963,Girdlestone Park,
248758602,51.0873319,-0.3242392,Goldfinch Close,
248927759,51.6092415,-1.4230861,Millbrook Square,
248937858,52.2409501,0.4128337,Willow Crescent,
249132791,51.5154745,-0.0541345,Newbold Cottages,
249309944,51.5063236,-0.0592148,Wapping Sure Start Childrens Centre,
249312692,51.5045231,-0.0606396,Wapping Gardens,
249383084,54.8469924,-2.0557108,River Derwent,
249512458,53.1948458,-2.5424842,Basford Way,
249614527,53.1889502,-2.5485393,Arkwright Close,
249614718,53.1889610,-2.5544395,Rosewood Drive Play Area,
249823363,51.2597602,-1.1017833,Attwood Close Mobile Home Park,
249841146,51.2942521,-2.4907094,Blackberry Way,
251001666,51.5640526,-1.8449415,Villiers Close,
251358044,53.7930662,-1.0760478,Monk Park,
251880654,51.6478963,-0.3164592,Aldenham Country Park,
251957231,51.7625887,-1.1974662,London Road,
252127137,51.2591042,-1.1133815,Margaret Road,
252141963,51.7578350,-1.1998254,Quarry Hollow Park,... if a single slide counds as a playground...;
252213190,51.2451186,-0.5974685,Woodside Road Play Area,
252603817,52.0936422,1.3086507,Fen Meadow,
252630540,53.6919006,-1.6432176,Boothroyd Lane,
252635798,52.0878321,1.3142840,The Avenue,
252928784,53.6924276,-1.6346153,Eightlands Road,
253016131,52.0491220,1.1851630,Bull Road,
253016144,52.0517611,1.1863561,Celestion Drive,
253265164,51.3690290,-0.3981363,Queensway,
253272522,51.7235834,-1.2043868,Sandy Lane,
253403532,52.0533711,1.1397238,Gippeswyk Park,
254137106,52.2797553,-0.1082955,Grove End,
254333874,51.7222796,-1.1976453,Blackbird Leys Park,
254333875,51.7213625,-1.1941043,Blackbird Leys Park,
254900088,53.0629501,-2.5348219,Marsh Lane,
254983196,53.6918562,-1.6345663,Eightlands Road,
255469576,51.5025132,-0.2063339,Holland Park,
255469577,51.5022888,-0.2061709,Holland Park,
255629414,51.7168004,-1.2045595,Fry's Hill Park,
255634141,51.7147376,-1.2006939,Yarrow Close,
255757516,51.7148412,-1.1924402,Woodpecker Green,
255757519,51.7165925,-1.1917693,Campion Close,
255760673,51.7165737,-1.1941042,Greenfinch Close,
255760680,51.7166785,-1.1929622,Marigold Close,
255760962,51.7160690,-1.1917034,Kingfisher Green,
255761710,51.7165385,-1.1890571,Partridge Walk,
255856609,53.1039761,-2.4553732,Oxford Street,
256061049,50.7449250,-1.8268650,Littledown Centre,
256096081,52.4216947,-1.9278332,Cotteridge Park,
256442703,52.4534371,0.3102267,Sandy's Crescent,
256453278,52.4584652,0.3012331,Parsons Lane,
257163755,51.6513589,-0.4285088,Rickmansworth Road,
257410363,52.4285258,-1.9363024,Bournville Park,
257464776,51.4949862,-0.2391886,Ravenscourt Park,
258345891,52.0235094,0.2458751,East Street,
258604877,51.1794757,-0.6297057,Ockford Ridge,
258621122,51.1817126,-0.6114571,Latimer Road,relative locations of these sport areas unknown;
258681571,51.6117889,-1.2513017,Foxhall Road,
258864916,51.1504897,-0.7139828,Dye House Road,
258864968,51.1694577,-0.6475907,Jubilee Field,
258890921,51.2040956,-0.6013189,Northbourne,
260078466,52.6085788,-0.2469446,Andrews Crescent,
260211206,52.0519275,0.2516854,Petlands,
260211600,52.0098233,0.2460524,Ross Close,
260274742,51.5642760,-0.1427752,Balmore Street,
261325952,51.4809021,-0.1259443,Wyvil Estate,
261348565,51.4778364,-0.1277610,Lansdowne Green,
261732197,51.9077355,-0.2235861,Symonds Green Lane,
261737656,53.8386490,-1.6474824,Horsforth Hall Park,
261743625,52.0245116,0.1678697,The Willows,
262018022,51.4248283,-0.5584594,Royal Holloway Depository Library,
262291302,51.3821295,-1.3159556,Deadmans Lane,
262311251,51.5264420,-0.0137450,Bob's Park,
262362384,51.5104206,-0.0230468,Pennyfields Park,
262362411,51.5094937,-0.0185103,Poplar High Street,
262366567,51.7572750,-1.1928970,Baker Close,
262559242,51.7335077,-1.2161757,TKMaxx,
262572789,52.8328294,-1.6164581,Amberlands,
262711301,52.3082243,0.1945856,School Lane,
262711553,52.3642391,0.2462661,Cowslip Drive,
262990341,51.5606323,-0.0727144,Brooke Road,
263679535,51.2481577,-0.6295751,Baird Drive,
264146905,51.7810876,-0.6413106,Wick Road,
264559663,52.3344843,0.5169671,Grange Lane,
264658431,52.1660925,0.3810081,Coles Lane,
264797771,51.4898879,-0.1065496,Opal Street,
265747242,52.3366774,0.4865473,Worlington Cricket Club,
265753679,53.9560137,-0.4404617,The Green,
265969343,51.5832341,-1.4270407,Manor Road,
266521686,53.8546046,-0.4339998,Warwick Drive,
267007239,51.9840960,-4.0597051,Allt Cwm-gwlaw,
267163886,51.8982361,-2.0962218,Eldorado Crescent,
267177617,51.5585858,-0.0873343,Clissold Park,
267312494,52.1036273,1.3134032,Orchard Close,
267412988,54.7621722,-1.6033494,Holliday Park,
267742016,52.4920336,-1.7952335,Glebe Farm Road,
267905634,51.3104717,-0.5577203,Woking Park Play Area,
267976264,51.3551027,-1.1017211,Pamber Road,
267985363,51.7590236,-0.2190263,Howe Dell,
268087664,53.3991820,-1.9838983,Goddard Lane,
269029118,52.1243574,0.4512061,Wratting Road,
269068471,51.6012213,-1.2519743,Edmonds Park,
269226912,51.7338862,-1.3302863,The Glebe Recreation Area,
269253597,51.5459996,0.0019832,Waddington Street,
269254217,54.6767395,-1.2452825,Summerhill Country Park,
269254219,54.6769553,-1.2437142,Summerhill Country Park,
269328116,52.4809840,-1.7831683,Lea Village,
269486041,54.7665257,-1.4410379,Margaret Street,
270420464,51.5039196,-0.0346199,Pearsons Park,
270420485,51.5042527,-0.0468080,Katherine Close,
270842445,51.3605686,-1.2574689,Thornford Road,
270965048,52.5377346,-2.0479057,Jubilee Park,
271002534,51.0900749,-0.3509265,Hollands Way,
271741462,52.0521365,-0.0298411,Farrier Court,
271741615,52.0458317,-0.0359175,Therfield Heath,
271751127,52.0561025,-0.0100725,Redwing Rise,
271767964,52.0508530,-0.0070881,Ridgeways,
271767965,52.0497909,-0.0056077,Newmarket Road,
272499286,51.4887540,-0.0232237,Phoenix Court,
273098782,53.7933136,-1.5282973,The Drive,
273181921,51.0380291,-0.1813335,Cuckfield Road,
273386347,52.0574221,-0.0321349,York Way,
273495579,52.0468737,-0.0210988,Priory Gardens,
273495697,52.0453384,-0.0143254,Priory Close,
273542321,51.4556955,-0.1105868,Effra Parade,
274050536,53.7571436,-0.7399408,Sandholme Park,
274343573,51.5122911,-0.0151097,The Festival Inn,
274404335,51.7477762,-1.3121668,Pinnocks Way,
274404393,51.7505632,-1.3137193,Fogwell Road Recreation Area,
274961193,51.2396373,-0.5689740,Foxenden Quarry,
275300942,54.1789126,-2.7337488,Burton-in-Kendal Services,
275942122,52.0681819,-0.1275978,Steeple Morden Conservation Area,
275942781,52.0431621,-0.1479990,Station Road,
276206773,52.5150026,-2.0772821,Dudley Castle,
276211232,52.8352605,-1.5548640,Chestnut Way,
276487683,51.5026055,-0.2368937,Cathnor Park,
276791487,54.0786800,-2.8283336,Woodrush,
276974968,51.2425018,-1.1209169,Dankworth Road,
277216021,52.4043766,-1.8495116,Coronation Youth and Community Centre,
277266310,51.2409902,-1.1233999,Bernstein Road (B) play area,
277286012,52.2826790,0.3294194,Westhorpe,
277389987,52.4539258,-0.5988968,Fermyn Woods Country Park,
277532358,53.1621455,-1.5933903,Whitworth Park,
277875138,52.2825956,0.3211254,Recreation Ground,
277877926,52.2741830,0.3242926,Jubilee Green,
278083258,51.7684853,-1.1561752,Stanton Road,
278312095,51.5045745,-0.0654417,Hellings Street Open Space,
278537091,51.5184901,-0.9854618,Playground,
280129162,52.4052187,-1.8731658,Maypole Lane,
280781207,52.3299266,-0.2101900,Hinchingbrooke Country Park,
280781222,52.3348471,-0.2112260,Pond Close,
280781223,52.3356523,-0.2088582,Parkway,
280781274,52.3304851,-0.2067927,Hinchingbrooke Country Park,
280781422,52.3363124,-0.2121780,Flamsteed Drive,
280781516,52.3354963,-0.1934141,Stukeley Meadows Linear Nature Reserve,
280781556,52.3396462,-0.2050089,Beacon Close,
280781559,52.3421800,-0.2034320,Whinfell Close,
280781569,52.3401696,-0.1948929,Rydal Close,
280969519,52.4700538,-1.7574626,Sheldon Country Park,
281518237,52.5000447,-1.9097030,Graham Street Play Area,
281864448,51.5057737,-2.6343849,Hallen Road,
282497467,51.0959055,0.0388858,School Road,
282532981,51.2386283,-1.1297533,Magnus Drive,
282783605,52.5382119,-2.0484392,Jubilee Park,
282787076,51.2404464,-1.1290465,Exeter Close,
282787629,51.8537900,-1.0381723,The Green,
282894775,53.8350911,-0.4257073,Figham Springs Way,
283116119,51.7223047,-1.2523519,Colley Wood,
283140516,50.8042610,-0.0398144,Saltdean Oval,
283148960,52.3391757,-0.1950950,Devoke Close,
283151978,52.3510115,-0.1768287,Lawrence Close,
283152043,52.3525224,-0.1754236,Collinson Crescent,
283152103,52.3492741,-0.1737198,Sapley Road Playing Field,
283152205,52.3433178,-0.1772899,Beaton Crescent,
283152395,52.3395279,-0.1713106,The Whaddons,
283193943,52.4658300,-1.7752625,Radleys Park,
283211191,53.0925401,-2.3290148,Dickinson Way Play Area,
283238349,51.2669205,-0.4562274,Fairwell Lane,
283489525,54.1066180,-4.6384980,Silverdale Road,
283518714,54.1477882,-4.5238573,Close Fletcher,
285942385,51.0009312,-3.0907006,Kingsway,
285942982,50.9975228,-3.0909839,Killams Green,
286072540,51.2336175,-1.1369182,Beggarwood Woodland Park,
286076505,51.2372395,-1.1342378,Oyster Close,
286543995,51.5264415,-0.8977961,Lawson Road,
286544000,51.5328242,-0.9105004,Makins Recreation Ground,
287612352,52.4924688,-1.8117323,Stechford Hall Park,
287773028,51.2362428,-1.1305346,Petworth Close,
287773801,51.2375945,-1.1267282,Corinthian Close,
287830338,51.5319243,-0.9107096,Makins Recreation Ground,
288359301,51.2722701,-1.0863672,Gower Close,
288740788,52.2373651,0.6837278,Godolphin Close,
289094187,52.2476617,0.6946046,Hepworth Avenue,
289103444,52.2493432,0.6828036,Ridley Road,
289738697,51.5018759,-0.9015233,Memorial Avenue,
289947760,51.5025979,-3.2289997,Hailey Park,
290289237,51.1983696,-0.5434474,Barnett Lane,
290522598,51.2132523,-0.5607628,Station Road,
290828255,52.5265483,-2.0612125,Victoria Park,
290828257,52.5248319,-2.0628143,Victoria Park,
290965687,51.7349693,-0.4696123,King Edward Street Childrens Play Area,
291010190,51.4421659,-0.0910802,Bel Air Park,
291258561,51.8797642,-0.5349582,Spoondell,
291676984,51.3787036,-0.1076779,Vanguard Close,
291860379,52.7902581,-1.6490220,Glencroft Close,
291891573,50.9853087,-0.7504392,Carron Lane,
291891672,50.9954218,-0.7238317,Easebourne Playground,
291949479,51.2319415,-1.1326787,Beggarwood Woodland Park,
292562244,52.3395239,-0.0765403,Wheatfields,
293712168,54.5935166,-1.0495676,Bramble Dykes,
293760206,51.2952985,-2.4430768,Morley Terrace,
296162330,52.6196988,-1.1212129,Victoria Park,
296213015,51.4788594,-0.1102106,Bowhill Close,
297005835,51.2113727,-0.8131849,The Chantrys,
297608283,51.2596708,-1.1231740,St. Peter's Road,
297613352,51.2657427,-1.1251736,The Forum Play Area,
298022906,53.0599729,-2.4472562,Wessex Close,
298171950,52.3432212,-0.1695725,Coneygear Park,
298172085,52.3372345,-0.1705718,Mayfield Crescent,
298172221,52.3458911,-0.1680927,Maryland Avenue,
298172293,52.3451359,-0.1709767,Lavender Court,
298223370,53.0944194,-2.4199804,Millbridge Close,
298537580,54.4616032,-3.0223729,Broadgate Meadow Recreation Ground,
298576549,51.2020092,-0.8106017,Bardsley Drive,
298590755,51.1979154,-0.8205420,Wrecclesham recreation ground,
298676025,53.3368260,-3.4124686,Victoria Road,
298682500,53.3294242,-3.4531709,Rhyl Coast Road,
298932326,52.2510848,-3.4020524,Penrhiw,
298932397,52.2435126,-3.3739403,Lant Avenue,
299859731,51.2763104,-1.0815235,Bay Tree Way,
300581099,53.8012143,-1.7321238,Beech Grove,
300798611,53.4232128,-2.3087150,Worthington Park,
300798777,53.4233719,-2.3096034,Worthington Park,
301173658,53.7784940,-0.2901453,Barra Close,
301173789,53.7763097,-0.2768151,Western Gailes Way,
301562932,52.4490946,-1.1690768,Chapel Lane,
301583790,51.4822604,-2.7779633,Gordano View,
301811093,52.3350952,-0.1886700,Great Northern Street,
301811158,52.3370774,-0.1857160,Tennis Dome,
301811413,52.3303965,-0.1747157,boat yard and hire,
301811478,52.3380624,-0.1756729,Bevan Close,
302684128,53.8094492,-1.6099102,Manderston Chase,
303168640,51.2575471,-1.1247372,Dibley Close,
304019995,53.4706558,-2.2303414,Gartside Gardens,
304020170,53.4698967,-2.2275534,Whitekirk Close,
304898222,53.7989850,-1.5574855,Duncombe Street,
304902272,53.8002899,-1.5936834,Armley Park,
305434579,51.2371085,-0.7335395,The Moors,
305442414,51.2426392,-0.7163352,The Briars,
305445752,51.2452974,-0.7156093,Parish Close,
305691986,51.2562676,-0.6741904,Normandy Common Children's Play Area,Only approximate position;
306704222,51.2567014,-1.1299975,Pennine Way,
307054971,51.6762079,-1.2816732,Boxhill Park Playground,
307271225,51.2632840,-1.1241408,West Ham Senior Play Area,
307462454,52.5466166,-0.2704434,Medeswell,
307521471,53.4091993,-2.3549006,Woodheys Parks,
307535209,53.4662924,-2.2225876,Longsight Adventure Playground,
307661966,51.6841029,-1.2815545,Hill View play area,
307756493,53.4848590,-2.3549027,Nelson Street,
308064588,53.4859280,-2.3702139,Winton Park,
308071350,53.4842261,-2.3636348,Langholme Place,
308623506,52.8755530,-1.4515366,Hoveton Close,
309349354,53.4746081,-2.1894956,Herne Street,
309430223,54.7531033,-1.6172535,Meadowfield New Park play area,
309479232,52.2005473,0.1499755,Hemingford Road,
309694175,52.4409784,-2.0105356,Lye Avenue,
310263741,51.2419252,-1.1360065,Heather Way,
310700586,52.8860216,-1.4796477,Shakespeare Street,
311181679,51.2838892,0.5117171,Whatman Park Play Area,
311195257,51.2898745,0.5127339,Dickens Road,
311339982,52.2157638,0.1388109,Chesterton Recreation Ground,
311351858,51.2746191,-0.3686826,Chrystie Recreation Ground,
311637014,51.2738017,0.5593980,Crownfields,
312497698,52.2069080,-1.7238943,Worths Way,
312497831,52.2040230,-1.7246536,St Peters Way,
312536709,51.4052224,-0.1704513,Miles Road Recreation Ground,
312564703,52.4050103,-1.9691093,Treeside Way,
312896163,51.2462126,-1.1413705,Heron Way,
313006843,52.1838395,-1.6850455,Wellington Drive,
313029881,52.1823214,-1.6892407,Longfellow Road,
313034990,51.3127429,-0.3041023,Ashtead Playground,
313057012,52.1807136,-1.6852887,Addison Drive,
313487146,53.3371143,-2.7091202,Castle Rise,
313494435,53.3337836,-2.7084494,Leaside,
313498547,53.3311536,-2.7016365,Halton Link Road,
313514440,53.3180988,-2.6904050,Palacefields Avenue,
313725322,52.3161639,-0.0944144,Hemingford Grey,
313725529,52.3149628,-0.1048715,Pound Road,
313725725,52.3213586,-0.1193317,Royal Oak Lane,
313746555,51.6337502,-2.3452446,Pitman Place,
313752037,52.3138267,-0.1742994,Devana Close,
313887731,52.4354838,-2.0043059,Adams Hill Play Area,
313962352,53.3266786,-2.6576939,Marina Village,
313963027,53.3245632,-2.6593566,Gorsewood County Primary School,
313993352,53.3151869,-2.7041952,Ambleside Close,
314060583,53.3258347,-2.7056802,Central Expressway,
314345063,52.4049268,-1.9522817,West Heath Park,
314345064,52.4008366,-1.9516630,West Heath Park,
314464961,52.8926394,-1.5264440,Frampton Gardens,
314716823,51.5382010,-0.1128770,Barnard Park,
315392659,50.5514117,-4.1511123,Hessary View,
315532585,51.2741145,0.4877594,Freshland Road,
315547264,51.2444379,-0.7315605,Underwood Avenue,
316416000,52.4278515,-1.9713219,Shenley Green Play Area,
316506168,52.0712656,1.1125592,Henniker Road,
316842048,52.0565738,-0.0221156,Serby Avenue,
316842140,52.0597045,-0.0215917,Betjeman Road,
316954906,51.2455943,-0.7206045,Blackwater Close,
316957730,51.2564623,-0.7180072,Balmoral Road,
317004993,52.4047195,-1.9809719,School Close Play Area,
317264609,52.3642011,-2.0478669,Catkins Close,
317269458,51.3675218,1.4285230,St Peter's Recreation Ground,
317271145,52.3651991,-2.0529246,Ash Drive,
317314298,52.4373884,-1.9849369,Senneleys Park,
317328722,51.7186806,0.5868477,West Belvedere,
317425883,51.1641631,0.8750687,Old Ash Close,
317436074,52.3630665,-2.0629854,Minster Walk,
317445058,52.3677726,-2.0521521,Goodwood Road,
317996881,53.1058105,-2.4529123,Dutton Way,
318360045,52.7143191,1.6501083,Playground,
318594032,52.0280920,1.1996024,Havergate Road,
318594591,52.0312363,1.1968848,Demoiselle Crescent,
318594688,52.0303832,1.1982889,Balfour Terrace,under construction as of December 2008;
318674721,54.8379723,-1.5936254,West avenue Play Area,
318806820,52.3949077,-2.0227479,Brook Road,
318808654,53.2762417,-2.1248776,Tytherington Drive,
319102098,52.4106936,-1.9331710,Kings Norton Play Area,
319146425,51.4574374,-1.0158029,Eddleston Way,
319876002,52.8098377,-1.6565884,Shobnall Fields,
320045423,52.3601311,-1.9903773,Hewell Road,
320047425,50.5522969,-4.1524567,Montgomery Drive,
320047430,50.5533190,-4.1523873,Montgomery Drive,
320047431,50.5516502,-4.1541783,Montgomery Drive,
321826191,53.1662036,-1.0864069,Go Ape! Sherwood Pines,
322547900,53.1761210,-1.0334731,Rufford Country Park,
322548002,53.1764091,-1.0386402,Rufford Country Park,
322610562,51.1544267,0.8799822,Queen Mother’s Park,
322861126,53.5767224,-1.7818044,Park,
323911541,52.0072608,-0.2634199,Chapel Drive,
323925002,52.0039835,-0.2668851,Howberry Green,
323925004,52.0034221,-0.2679796,Howberry Green,
324722487,53.0912891,-1.1607923,Haddon Road play area,
324813352,51.1568529,0.8715117,Quantock Drive,
325186538,54.1557683,-2.4674444,Holme Head Caravan Park,
325399335,53.2237556,-0.5361213,Archer Street,
329612317,51.2757860,-1.0982281,Oakridge Road,
330301817,51.2752356,-1.1246600,Rose Hodson Place,
331091859,51.2069779,1.1986631,Nethersole Road,
331109837,51.2785112,1.0709103,Toddler's Cove,
332589208,51.6925766,-2.2338982,Homefield,
332775538,52.7637057,-1.7252191,Collinson Road,
332957382,52.8157189,-1.4413441,Calke Road,
333303548,51.3912681,1.3926314,Dalby Square,
335765039,52.1933399,0.1711586,Kathleen Elliott Way,
336254295,52.9537714,-1.1964534,Wollaton Park,Access: private;
